codigo,latitude,id_migracao_trajeto,linha,longitude,sentido,velocidade,trajeto,datahora
87577,-22.999981666666667,0.0,0.0,-43.581355,,0.0,,1.511246838E12
47518,-22.95184,191.0,702A1,-43.34989666666667,ida,0.0,702A1 - PRAÇA SECA X MADUREIRA,1.5014009E12
47482,-23.011698333333335,0.0,0.0,-43.31022333333333,,42.9664,,1.509701157E12
833214,-22.975303333333333,0.0,0.0,-43.367126666666664,,0.0,,1.503332311E12
86810,-23.000918333333335,128.0,5804A1,-43.36749,ida,0.0,15 - PACIÊNCIA X SALVADOR ALLENDE ( EXPRESSO ),1.510336702E12
75637,-22.830959999999997,4056.0,355A1,-43.323331666666675,ida,0.0,355A1 - MADUREIRA - PRAÇA TIRADENTES,1.51124692E12
82536,-22.870673333333336,0.0,0.0,-43.36711500000001,,27.0392,,1.51124716E12
39509,-22.965030000000002,0.0,0.0,-43.39179833333334,,0.0,,1.500741702E12
86309,-22.89379333333333,325.0,871A1,-43.53338833333334,volta,0.3704,871A1 - SEPETIBA X CESARÃO,1.511247158E12
44736,-22.999878333333335,3816.0,40,-43.360148333333335,volta,0.0,40 - JARDIM OCEÂNICO X MADUREIRA ( EXPRESSO ),1.510693387E12
22064,-22.928610000000003,236.0,890A1,-43.354625000000006,ida,29.0764,890A1 - TANQUE X TERMINAL ALVORADA,1.511247168E12
39828,-23.000743333333332,3495.0,076,-43.36636,unico,0.0,TERMINAL JARDIM OCEÂNICO X CENTRAL ( NOTURNO ),1.497879589E12
MK012 -LMB2681,-22.994956,0.0,0.0,-43.393974,,0.0,,1.511246001E12
30502,-23.002496666666666,3626.0,18,-43.366045,ida,0.0,18 - RECREIO SHOPPING X JARDIM OCEÂNICO ( EXPRESSO ),1.511246218E12
12734,-22.95998,3310.0,50,-43.395585,ida,0.0,50 - Terminal Olimpico x Jardim Oceânico ( Parador ),1.511247181E12
86861,-22.918363333333332,4331.0,000,-43.55096666666667,ida,18.0,SEM SERVIÇO - IDA,1.511247177E12
50035,-22.915645,0.0,0.0,-43.42662833333334,,16.668,,1.511246971E12
47884,-22.95318333333333,116.0,610A1,-43.35030833333334,ida,0.0,610A1 - BRT TANQUE X DEL CASTILHO,1.511247037E12
22024,-23.000693333333334,4807.0,25,-43.334626666666665,ida,0.0,25 - MATO ALTO X J.OCEÂNICO,1.511247172E12
22058,-22.982229999999998,3900.0,827A1,-43.46621500000001,ida,52.9672,827A1 - RECREIO X VARGEM GRANDE,1.511247163E12
87562,-22.91696333333333,120.0,5801A1,-43.68352,ida,0.0,12 - PINGO D'AGUA X ALVORADA ( EXPRESSO ),1.511247165E12
L 200 KXB-8909,-22.994714,0.0,0.0,-43.393718,,0.0,,1.511245777E12
39583,-22.97523166666667,0.0,0.0,-43.36748333333335,,0.5556,,1.494010977E12
86874,-23.007663333333333,120.0,5801A1,-43.54403,ida,60.0,12 - PINGO D'AGUA X ALVORADA ( EXPRESSO ),1.511247181E12
27177,-22.839341666666666,0.0,0.0,-43.239855,,0.0,,1.511245946E12
816820,-22.975295,0.0,0.0,-43.367075,,0.0,,1.503332116E12
12732,-22.959908333333335,3310.0,50,-43.395515,ida,0.0,50 - Terminal Olimpico x Jardim Oceânico ( Parador ),1.511246149E12
86850,-22.917785,133.0,5805A1,-43.684293333333336,volta,8.0,17- SANTA CRUZ X CAMPO GRANDE ( PARADOR ),1.51124718E12
75629,-22.83084666666667,4056.0,355A1,-43.32380999999999,ida,0.0,355A1 - MADUREIRA - PRAÇA TIRADENTES,1.511246179E12
86805,-22.965025,120.0,5801A1,-43.64744666666667,ida,0.0,12 - PINGO D'AGUA X ALVORADA ( EXPRESSO ),1.511247166E12
30187,-22.87932,0.0,0.0,-43.35696666666666,,0.0,,1.511245839E12
50007,-22.96741666666667,0.0,0.0,-43.278335,,25.7428,,1.510748781E12
86347,-22.895776666666666,210.0,853V1,-43.533269999999995,ida,0.0,853V1 - VILA KENNEDY X MATO ALTO,1.510747718E12
47022,-23.002113333333334,0.0,0.0,-43.36662,,0.0,,1.511247172E12
86801,-22.993225,106.0,5800A1,-43.59717666666667,ida,0.0,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),1.511247173E12
807925,-22.975271666666668,0.0,0.0,-43.36711,,0.0,,1.503587722E12
854296,-22.975238333333333,0.0,0.0,-43.36714,,0.0,,1.503350913E12
10016,-22.835986666666667,0.0,0.0,-43.24220500000001,,45.559200000000004,,1.511247149E12
30536,-22.849105,0.0,0.0,-43.246185,,60.0,,1.511247172E12
816633,-22.975118333333334,0.0,0.0,-43.36707666666667,,0.0,,1.503069023E12
22005,-23.019436666666667,4810.0,21A,-43.48711333333333,volta,47.0,21A -  J.O  X RECREIO SHOPPING (PARADOR),1.511247163E12
86845,-22.982325,0.0,0.0,-43.609415,,60.0,,1.511247165E12
