codigo,latitude,id_migracao_trajeto,linha,longitude,sentido,velocidade,trajeto,datahora
87577,-22.999981666666667,0.0,0.0,-43.581355,,0.0,,1.511250437E12
47518,-22.95184,191.0,702A1,-43.34989666666667,ida,0.0,702A1 - PRAÇA SECA X MADUREIRA,1.5014009E12
47482,-23.011698333333335,0.0,0.0,-43.31022333333333,,42.9664,,1.509701157E12
833214,-22.975303333333333,0.0,0.0,-43.367126666666664,,0.0,,1.503332311E12
86810,-23.000918333333335,128.0,5804A1,-43.36749,ida,0.0,15 - PACIÊNCIA X SALVADOR ALLENDE ( EXPRESSO ),1.510336702E12
75637,-22.830953333333333,4056.0,355A1,-43.32333333333333,ida,0.0,355A1 - MADUREIRA - PRAÇA TIRADENTES,1.511250522E12
82536,-22.948159999999998,0.0,0.0,-43.39045499999999,,28.8912,,1.511251399E12
39509,-22.965030000000002,0.0,0.0,-43.39179833333334,,0.0,,1.500741702E12
86309,-22.880378333333336,227.0,855A1,-43.475795,volta,64.2644,855A1 - MAGARÇA X BANGU,1.511251542E12
44736,-22.999878333333335,3816.0,40,-43.360148333333335,volta,0.0,40 - JARDIM OCEÂNICO X MADUREIRA ( EXPRESSO ),1.510693387E12
22064,-22.951890000000002,237.0,890A1,-43.35817166666666,volta,32.7804,890A1 - TERMINAL ALVORADA X TANQUE,1.511251543E12
39828,-23.000743333333332,3495.0,076,-43.36636,unico,0.0,TERMINAL JARDIM OCEÂNICO X CENTRAL ( NOTURNO ),1.497879589E12
MK012 -LMB2681,-22.994956,0.0,0.0,-43.393974,,0.0,,1.511251401E12
30502,-23.000001666666666,0.0,0.0,-43.35060333333333,,44.0,,1.511251569E12
12734,-22.989358333333332,3310.0,50,-43.41731333333333,ida,24.0,50 - Terminal Olimpico x Jardim Oceânico ( Parador ),1.511251561E12
86861,-23.000863333333335,113.0,5802A1,-43.36772166666667,volta,0.0,13- ALVORADA X  MATO ALTO ( EXPRESSO ),1.51125155E12
50035,-22.93264333333333,0.0,0.0,-43.38358500000001,,0.1852,,1.511251568E12
47884,-22.91543,116.0,610A1,-43.36081833333334,ida,0.1852,610A1 - BRT TANQUE X DEL CASTILHO,1.511251243E12
22024,-22.991821666666667,4807.0,25,-43.598675,ida,0.0,25 - MATO ALTO X J.OCEÂNICO,1.511251301E12
22058,-22.989706666666667,3900.0,827A1,-43.45332833333332,ida,58.5232,827A1 - RECREIO X VARGEM GRANDE,1.51125155E12
87562,-22.999776666666666,121.0,5801A1,-43.41016166666667,volta,57.0,12 - ALVORADA X PINGO D'AGUA ( EXPRESSO ),1.511251565E12
L 200 KXB-8909,-22.994714,0.0,0.0,-43.393718,,0.0,,1.511251186E12
39583,-22.97523166666667,0.0,0.0,-43.36748333333335,,0.5556,,1.494010977E12
