codigo,latitude,id_migracao_trajeto,linha,longitude,sentido,velocidade,trajeto,datahora
87577,-22.92071333333333,106.0,5800A1,-43.60783833333333,ida,0.0,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),1.511268115E12
47518,-22.95184,191.0,702A1,-43.34989666666667,ida,0.0,702A1 - PRAÇA SECA X MADUREIRA,1.5014009E12
47482,-23.011698333333335,0.0,0.0,-43.31022333333333,,42.9664,,1.509701157E12
833214,-22.975303333333333,0.0,0.0,-43.367126666666664,,0.0,,1.503332311E12
86810,-23.000918333333335,128.0,5804A1,-43.36749,ida,0.0,15 - PACIÊNCIA X SALVADOR ALLENDE ( EXPRESSO ),1.510336702E12
75637,-22.89497833333333,4057.0,355A1,-43.199201666666674,volta,0.5556,355A1 - PRAÇA TIRADENTES X MADUREIRA,1.511268824E12
82536,-22.91909333333333,0.0,0.0,-43.386273333333335,,25.5576,,1.511268833E12
39509,-22.965030000000002,0.0,0.0,-43.39179833333334,,0.0,,1.500741702E12
86309,-22.90950666666667,227.0,855A1,-43.56459499999999,volta,0.1852,855A1 - MAGARÇA X BANGU,1.51126882E12
44736,-22.999878333333335,3816.0,40,-43.360148333333335,volta,0.0,40 - JARDIM OCEÂNICO X MADUREIRA ( EXPRESSO ),1.510693387E12
22064,-22.92387666666667,237.0,890A1,-43.36154,volta,35.5584,890A1 - TERMINAL ALVORADA X TANQUE,1.511268825E12
39828,-23.000743333333332,3495.0,076,-43.36636,unico,0.0,TERMINAL JARDIM OCEÂNICO X CENTRAL ( NOTURNO ),1.497879589E12
MK012 -LMB2681,-23.007665,0.0,0.0,-43.440567,,0.0,,1.511268337E12
30502,-23.000965,3627.0,18,-43.36519833333333,volta,0.0,18 - JARDIM OCEÂNICO X RECREIO SHOPPING ( EXPRESSO ),1.511264201E12
12734,-23.00873,3551.0,5850A1,-43.439965,ida,0.0,51 - T. Recreio x Vila Militar (Parador),1.511268704E12
86861,-22.964978333333335,107.0,5800A1,-43.64730333333333,volta,0.0,10 - ALVORADA X SANTA CRUZ ( EXPRESSO ),1.511268846E12
50035,-22.915888333333335,0.0,0.0,-43.421453333333346,,7.7784,,1.511268845E12
47884,-22.92371166666667,116.0,610A1,-43.372039999999984,ida,0.0,610A1 - BRT TANQUE X DEL CASTILHO,1.511268838E12
22024,-22.9919,4807.0,25,-43.59863333333333,ida,0.0,25 - MATO ALTO X J.OCEÂNICO,1.511268375E12
22058,-23.008353333333336,3900.0,827A1,-43.44081166666668,ida,0.0,827A1 - RECREIO X VARGEM GRANDE,1.511268442E12
87562,-23.00073,107.0,5800A1,-43.36586833333333,volta,0.0,10 - ALVORADA X SANTA CRUZ ( EXPRESSO ),1.511267951E12
L 200 KXB-8909,-23.000938,0.0,0.0,-43.364776,,0.0,,1.511267379E12
39583,-22.97523166666667,0.0,0.0,-43.36748333333335,,0.5556,,1.494010977E12
86874,-23.002178333333333,121.0,5801A1,-43.366929999999996,volta,0.0,12 - ALVORADA X PINGO D'AGUA ( EXPRESSO ),1.511267729E12
27177,-22.839341666666666,0.0,0.0,-43.239855,,0.0,,1.511268837E12
816820,-22.975295,0.0,0.0,-43.367075,,0.0,,1.503332116E12
12732,-22.854143333333333,3551.0,5850A1,-43.251493333333336,ida,0.0,51 - T. Recreio x Vila Militar (Parador),1.511268096E12
86850,-22.910665,132.0,5805A1,-43.583665,ida,40.0,17- CAMPO GRANDE X SANTA CRUZ ( PARADOR ),1.511268849E12
75629,-22.85323166666667,4055.0,928A1,-43.32033666666666,volta,0.0,928A1 -  MARECHAL HERMES X RAMOS(CIRCULAR),1.51126883E12
86805,-22.916823333333333,106.0,5800A1,-43.68353166666667,ida,0.0,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),1.511268834E12
30187,-22.87971333333333,0.0,0.0,-43.358094999999985,,0.0,,1.511268645E12
50007,-22.96741666666667,0.0,0.0,-43.278335,,25.7428,,1.510748781E12
86347,-22.895776666666666,210.0,853V1,-43.533269999999995,ida,0.0,853V1 - VILA KENNEDY X MATO ALTO,1.510747718E12
47022,-23.002138333333335,3627.0,18,-43.422023333333335,volta,56.0,18 - JARDIM OCEÂNICO X RECREIO SHOPPING ( EXPRESSO ),1.511268748E12
86801,-23.002315,113.0,5802A1,-43.3666,volta,0.0,13- ALVORADA X  MATO ALTO ( EXPRESSO ),1.511268376E12
807925,-22.975271666666668,0.0,0.0,-43.36711,,0.0,,1.503587722E12
854296,-22.975238333333333,0.0,0.0,-43.36714,,0.0,,1.503350913E12
10016,-22.844370000000005,0.0,0.0,-43.239815,,59.6344,,1.511268816E12
30536,-22.837693333333334,147.0,5704A1,-43.28980833333333,volta,48.0,36 - ALVORADA X FUNDÃO ( EXPRESSO ),1.511268834E12
816633,-22.975118333333334,0.0,0.0,-43.36707666666667,,0.0,,1.503069023E12
22005,-23.019225,4809.0,21A,-43.505583333333334,ida,0.0,21A - RECREIO SHOPPING X JO (PARADOR),1.51126884E12
86845,-22.982325,0.0,0.0,-43.609415,,60.0,,1.51126802E12
