codigo,latitude,id_migracao_trajeto,linha,longitude,sentido,velocidade,trajeto,datahora
87577,-22.999981666666667,0.0,0.0,-43.58139166666667,,0.0,,1.511255837E12
47518,-22.95184,191.0,702A1,-43.34989666666667,ida,0.0,702A1 - PRAÇA SECA X MADUREIRA,1.5014009E12
47482,-23.011698333333335,0.0,0.0,-43.31022333333333,,42.9664,,1.509701157E12
833214,-22.975303333333333,0.0,0.0,-43.367126666666664,,0.0,,1.503332311E12
86810,-23.000918333333335,128.0,5804A1,-43.36749,ida,0.0,15 - PACIÊNCIA X SALVADOR ALLENDE ( EXPRESSO ),1.510336702E12
75637,-22.830978333333338,4056.0,355A1,-43.323388333333334,ida,0.0,355A1 - MADUREIRA - PRAÇA TIRADENTES,1.511255925E12
82536,-22.91691166666667,0.0,0.0,-43.41387833333335,,29.8172,,1.511256401E12
39509,-22.965030000000002,0.0,0.0,-43.39179833333334,,0.0,,1.500741702E12
86309,-22.96842,227.0,855A1,-43.62215333333334,volta,0.3704,855A1 - MAGARÇA X BANGU,1.511256409E12
44736,-22.999878333333335,3816.0,40,-43.360148333333335,volta,0.0,40 - JARDIM OCEÂNICO X MADUREIRA ( EXPRESSO ),1.510693387E12
22064,-22.986335,236.0,890A1,-43.36612166666667,ida,45.7444,890A1 - TANQUE X TERMINAL ALVORADA,1.511256399E12
39828,-23.000743333333332,3495.0,076,-43.36636,unico,0.0,TERMINAL JARDIM OCEÂNICO X CENTRAL ( NOTURNO ),1.497879589E12
MK012 -LMB2681,-22.99469,0.0,0.0,-43.393764,,0.0,,1.511255906E12
30502,-23.006561666666666,3627.0,18,-43.313496666666666,volta,0.0,18 - JARDIM OCEÂNICO X RECREIO SHOPPING ( EXPRESSO ),1.511256423E12
12734,-23.007978333333334,3551.0,5850A1,-43.43915833333333,ida,26.0,51 - T. Recreio x Vila Militar (Parador),1.511256423E12
86861,-23.000141666666668,112.0,5802A1,-43.402908333333336,ida,51.0,13 - MATO ALTO X ALVORADA ( EXPRESSO ),1.511256407E12
50035,-22.92947333333333,0.0,0.0,-43.37410499999999,,0.0,,1.511256374E12
47884,-22.880763333333334,117.0,610A1,-43.28078166666668,volta,64.6348,610A1 - DEL CASTILHO X BRT TANQUE,1.511256215E12
22024,-23.001531666666665,4808.0,25,-43.32805166666667,volta,54.0,25 - J.OCEÂNICO X MATO ALTO,1.511256424E12
22058,-23.008210000000002,3900.0,827A1,-43.443941666666674,ida,20.1868,827A1 - RECREIO X VARGEM GRANDE,1.511256407E12
87562,-22.989295,106.0,5800A1,-43.602605,ida,39.0,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),1.511256422E12
L 200 KXB-8909,-23.01835,0.0,0.0,-43.483806,,0.0,,1.511256268E12
39583,-22.97523166666667,0.0,0.0,-43.36748333333335,,0.5556,,1.494010977E12
86874,-23.010841666666668,121.0,5801A1,-43.45326,volta,0.0,12 - ALVORADA X PINGO D'AGUA ( EXPRESSO ),1.511256418E12
27177,-22.839341666666666,0.0,0.0,-43.239855,,0.0,,1.511256416E12
816820,-22.975295,0.0,0.0,-43.367075,,0.0,,1.503332116E12
12732,-22.982236666666665,3552.0,5850A1,-43.41064,volta,0.0,51 - Vila Militar x T. Recreio (Parador),1.511256411E12
86850,-22.910876666666667,132.0,5805A1,-43.58482333333333,ida,12.0,17- CAMPO GRANDE X SANTA CRUZ ( PARADOR ),1.51125641E12
75629,-22.84061,4054.0,928A1,-43.306011666666656,ida,0.0,928A1 - RAMOS X MARECHAL HERMES (CIRCULAR),1.511256413E12
86805,-23.007615,125.0,5807A1,-43.439888333333336,volta,35.0,19 - SALVADOR ALLENDE X PINGO D'AGUA ( EXPRESSO ),1.511256406E12
30187,-22.953134999999996,0.0,0.0,-43.35510000000001,,1.1112,,1.511256403E12
50007,-22.96741666666667,0.0,0.0,-43.278335,,25.7428,,1.510748781E12
86347,-22.895776666666666,210.0,853V1,-43.533269999999995,ida,0.0,853V1 - VILA KENNEDY X MATO ALTO,1.510747718E12
47022,-23.01569,3627.0,18,-43.472521666666665,volta,37.0,18 - JARDIM OCEÂNICO X RECREIO SHOPPING ( EXPRESSO ),1.511256418E12
86801,-23.015396666666668,113.0,5802A1,-43.522295,volta,58.0,13- ALVORADA X  MATO ALTO ( EXPRESSO ),1.51125627E12
807925,-22.975271666666668,0.0,0.0,-43.36711,,0.0,,1.503587722E12
854296,-22.975238333333333,0.0,0.0,-43.36714,,0.0,,1.503350913E12
10016,-22.824543333333335,0.0,0.0,-43.23218833333333,,30.9284,,1.51125633E12
30536,-22.876581666666667,147.0,5704A1,-43.335595,volta,18.0,36 - ALVORADA X FUNDÃO ( EXPRESSO ),1.511256411E12
816633,-22.975118333333334,0.0,0.0,-43.36707666666667,,0.0,,1.503069023E12
